,match_id,innings,venue,season,batting_team,bowling_team,batsmen,bolwers,run
255,1082600.0,2.0,Wankhede Stadium,2017.0,Mumbai Indians,Sunrisers Hyderabad,PA Patel:RG Sharma:N Rana:JC Buttler:,Rashid Khan:B Kumar:A Nehra:Mustafizur Rahman:,61.0
256,1082601.0,1.0,Eden Gardens,2017.0,Kings XI Punjab,Kolkata Knight Riders,M Vohra:MP Stoinis:HM Amla:,CR Woakes:PP Chawla:TA Boult:SP Narine:UT Yadav:,57.0
257,1082601.0,2.0,Eden Gardens,2017.0,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa:G Gambhir:SP Narine:,VR Aaron:I Sharma:GJ Maxwell:Sandeep Sharma:,76.0
258,1082602.0,1.0,M Chinnaswamy Stadium,2017.0,Royal Challengers Bangalore,Mumbai Indians,CH Gayle:V Kohli:,TG Southee:MJ McClenaghan:Harbhajan Singh:,41.0
259,1082602.0,2.0,M Chinnaswamy Stadium,2017.0,Mumbai Indians,Royal Challengers Bangalore,JC Buttler:PA Patel:RG Sharma:N Rana:MJ McClenaghan:KA Pollard:,S Aravind:S Badree:TS Mills:STR Binny:,21.0
260,1082603.0,1.0,Saurashtra Cricket Association Stadium,2017.0,Rising Pune Supergiant,Gujarat Lions,RA Tripathi:BA Stokes:SPD Smith:AM Rahane:,AJ Tye:P Kumar:Basil Thampi:SB Jakati:,64.0
261,1082603.0,2.0,Saurashtra Cricket Association Stadium,2017.0,Gujarat Lions,Rising Pune Supergiant,BB McCullum:DR Smith:,Ankit Sharma:BA Stokes:SN Thakur:Imran Tahir:LH Ferguson:,61.0
262,1082604.0,1.0,Eden Gardens,2017.0,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa:G Gambhir:MK Pandey:SP Narine:,Rashid Khan:BCJ Cutting:B Kumar:A Nehra:,40.0
263,1082604.0,2.0,Eden Gardens,2017.0,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan:DA Warner:,SP Narine:TA Boult:UT Yadav:Kuldeep Yadav:,45.0
264,1082605.0,1.0,Arun Jaitley Stadium,2017.0,Delhi Daredevils,Kings XI Punjab,SV Samson:SW Billings:,AR Patel:MM Sharma:VR Aaron:Sandeep Sharma:,49.0
265,1082605.0,2.0,Arun Jaitley Stadium,2017.0,Kings XI Punjab,Delhi Daredevils,DA Miller:EJG Morgan:M Vohra:WP Saha:HM Amla:,PJ Cummins:CH Morris:Z Khan:S Nadeem:,40.0
266,1082606.0,1.0,Wankhede Stadium,2017.0,Gujarat Lions,Mumbai Indians,BB McCullum:DR Smith:SK Raina:,MJ McClenaghan:Harbhajan Singh:JJ Bumrah:SL Malinga:,46.0
267,1082606.0,2.0,Wankhede Stadium,2017.0,Mumbai Indians,Gujarat Lions,PA Patel:N Rana:JC Buttler:,AJ Tye:P Kumar:Basil Thampi:MM Patel:,56.0
268,1082607.0,1.0,M Chinnaswamy Stadium,2017.0,Rising Pune Supergiant,Royal Challengers Bangalore,RA Tripathi:AM Rahane:,S Aravind:S Badree:SR Watson:AF Milne:,55.0
269,1082607.0,2.0,M Chinnaswamy Stadium,2017.0,Royal Challengers Bangalore,Rising Pune Supergiant,Mandeep Singh:KM Jadhav:AB de Villiers:V Kohli:,SN Thakur:DT Christian:BA Stokes:JD Unadkat:,42.0
270,1082608.0,1.0,Arun Jaitley Stadium,2017.0,Delhi Daredevils,Kolkata Knight Riders,SV Samson:SW Billings:,NM Coulter-Nile:Kuldeep Yadav:CR Woakes:SP Narine:UT Yadav:,53.0
271,1082608.0,2.0,Arun Jaitley Stadium,2017.0,Kolkata Knight Riders,Delhi Daredevils,C de Grandhomme:G Gambhir:RV Uthappa:YK Pathan:MK Pandey:,PJ Cummins:CH Morris:Z Khan:,49.0
272,1082609.0,1.0,Rajiv Gandhi International Stadium,2017.0,Sunrisers Hyderabad,Kings XI Punjab,MC Henriques:S Dhawan:DA Warner:,I Sharma:MM Sharma:Sandeep Sharma:,29.0
273,1082609.0,2.0,Rajiv Gandhi International Stadium,2017.0,Kings XI Punjab,Sunrisers Hyderabad,EJG Morgan:M Vohra:GJ Maxwell:HM Amla:,Mohammad Nabi:Rashid Khan:S Kaul:B Kumar:BB Sran:,51.0
274,1082610.0,1.0,Saurashtra Cricket Association Stadium,2017.0,Royal Challengers Bangalore,Gujarat Lions,CH Gayle:V Kohli:,AJ Tye:Basil Thampi:RA Jadeja:DS Kulkarni:,45.0
275,1082610.0,2.0,Saurashtra Cricket Association Stadium,2017.0,Gujarat Lions,Royal Challengers Bangalore,BB McCullum:AJ Finch:DR Smith:SK Raina:,S Aravind:YS Chahal:P Negi:,57.0
276,1082611.0,1.0,Rajiv Gandhi International Stadium,2017.0,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan:DA Warner:KS Williamson:,PJ Cummins:CH Morris:Z Khan:J Yadav:,39.0
277,1082611.0,2.0,Rajiv Gandhi International Stadium,2017.0,Delhi Daredevils,Sunrisers Hyderabad,SV Samson:SW Billings:KK Nair:,Rashid Khan:Mohammed Siraj:B Kumar:S Kaul:,56.0
278,1082612.0,1.0,Holkar Cricket Stadium,2017.0,Kings XI Punjab,Mumbai Indians,WP Saha:SE Marsh:HM Amla:,SL Malinga:MJ McClenaghan:Harbhajan Singh:HH Pandya:,46.0
279,1082612.0,2.0,Holkar Cricket Stadium,2017.0,Mumbai Indians,Kings XI Punjab,PA Patel:N Rana:JC Buttler:,I Sharma:MP Stoinis:MM Sharma:Sandeep Sharma:,82.0
280,1082613.0,1.0,Eden Gardens,2017.0,Kolkata Knight Riders,Gujarat Lions,RV Uthappa:G Gambhir:SP Narine:,Basil Thampi:SK Raina:JP Faulkner:P Kumar:DS Kulkarni:,65.0
281,1082613.0,2.0,Eden Gardens,2017.0,Gujarat Lions,Kolkata Knight Riders,BB McCullum:SK Raina:AJ Finch:,NM Coulter-Nile:Shakib Al Hasan:SP Narine:,72.0
282,1082614.0,1.0,Wankhede Stadium,2017.0,Mumbai Indians,Delhi Daredevils,PA Patel:RG Sharma:N Rana:JC Buttler:,K Rabada:CH Morris:Z Khan:,48.0
283,1082614.0,2.0,Wankhede Stadium,2017.0,Delhi Daredevils,Mumbai Indians,SV Samson:RR Pant:K Rabada:AP Tare:SS Iyer:KK Nair:CJ Anderson:,MG Johnson:MJ McClenaghan:JJ Bumrah:,23.0
284,1082615.0,1.0,Maharashtra Cricket Association Stadium,2017.0,Sunrisers Hyderabad,Rising Pune Supergiant,S Dhawan:DA Warner:,BA Stokes:Washington Sundar:SN Thakur:JD Unadkat:,45.0
285,1082615.0,2.0,Maharashtra Cricket Association Stadium,2017.0,Rising Pune Supergiant,Sunrisers Hyderabad,RA Tripathi:SPD Smith:AM Rahane:,Mohammed Siraj:S Kaul:B Kumar:Bipul Sharma:,55.0
286,1082616.0,1.0,Saurashtra Cricket Association Stadium,2017.0,Kings XI Punjab,Gujarat Lions,M Vohra:SE Marsh:HM Amla:,Basil Thampi:NB Singh:SK Raina:SS Agarwal:AJ Tye:,50.0
287,1082616.0,2.0,Saurashtra Cricket Association Stadium,2017.0,Gujarat Lions,Kings XI Punjab,BB McCullum:SK Raina:KD Karthik:AJ Finch:,T Natarajan:MM Sharma:KC Cariappa:Sandeep Sharma:,50.0
288,1082617.0,1.0,Eden Gardens,2017.0,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa:G Gambhir:MK Pandey:SP Narine:,S Aravind:S Badree:TS Mills:STR Binny:,65.0
289,1082617.0,2.0,Eden Gardens,2017.0,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle:KM Jadhav:AB de Villiers:V Kohli:Mandeep Singh:STR Binny:,NM Coulter-Nile:UT Yadav:,39.0
290,1082618.0,1.0,Wankhede Stadium,2017.0,Rising Pune Supergiant,Mumbai Indians,RA Tripathi:AM Rahane:,MG Johnson:MJ McClenaghan:JJ Bumrah:KV Sharma:,48.0
291,1082618.0,2.0,Wankhede Stadium,2017.0,Mumbai Indians,Rising Pune Supergiant,PA Patel:N Rana:JC Buttler:,SN Thakur:Washington Sundar:BA Stokes:JD Unadkat:,44.0
292,1082620.0,1.0,Maharashtra Cricket Association Stadium,2017.0,Rising Pune Supergiant,Kolkata Knight Riders,RA Tripathi:AM Rahane:,SP Narine:CR Woakes:UT Yadav:,57.0
293,1082620.0,2.0,Maharashtra Cricket Association Stadium,2017.0,Kolkata Knight Riders,Rising Pune Supergiant,RV Uthappa:G Gambhir:SP Narine:,SN Thakur:Washington Sundar:DT Christian:JD Unadkat:,45.0
294,1082621.0,1.0,M Chinnaswamy Stadium,2017.0,Royal Challengers Bangalore,Gujarat Lions,CH Gayle:KM Jadhav:TM Head:AB de Villiers:V Kohli:,AJ Tye:Basil Thampi:NB Singh:,35.0
295,1082621.0,2.0,M Chinnaswamy Stadium,2017.0,Gujarat Lions,Royal Challengers Bangalore,BB McCullum:AJ Finch:Ishan Kishan:SK Raina:,S Aravind:S Badree:,49.0
296,1082622.0,1.0,Eden Gardens,2017.0,Delhi Daredevils,Kolkata Knight Riders,SV Samson:KK Nair:SS Iyer:,NM Coulter-Nile:Kuldeep Yadav:CR Woakes:SP Narine:UT Yadav:,53.0
297,1082622.0,2.0,Eden Gardens,2017.0,Kolkata Knight Riders,Delhi Daredevils,RV Uthappa:G Gambhir:SP Narine:,CH Morris:Z Khan:K Rabada:PJ Cummins:CJ Anderson:,47.0
298,1082623.0,1.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Sunrisers Hyderabad,Kings XI Punjab,S Dhawan:DA Warner:,AR Patel:I Sharma:MM Sharma:Anureet Singh:,60.0
299,1082623.0,2.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Kings XI Punjab,Sunrisers Hyderabad,EJG Morgan:M Vohra:MJ Guptill:GJ Maxwell:SE Marsh:,DJ Hooda:B Kumar:S Kaul:A Nehra:,59.0
300,1082624.0,1.0,Maharashtra Cricket Association Stadium,2017.0,Rising Pune Supergiant,Royal Challengers Bangalore,RA Tripathi:SPD Smith:AM Rahane:,S Aravind:S Badree:YS Chahal:AF Milne:,43.0
301,1082624.0,2.0,Maharashtra Cricket Association Stadium,2017.0,Royal Challengers Bangalore,Rising Pune Supergiant,TM Head:KM Jadhav:AB de Villiers:V Kohli:,DL Chahar:DT Christian:LH Ferguson:JD Unadkat:,39.0
302,1082625.0,1.0,Saurashtra Cricket Association Stadium,2017.0,Gujarat Lions,Mumbai Indians,AJ Finch:SK Raina:BB McCullum:Ishan Kishan:KD Karthik:,MJ McClenaghan:Harbhajan Singh:JJ Bumrah:SL Malinga:,48.0
303,1082625.0,2.0,Saurashtra Cricket Association Stadium,2017.0,Mumbai Indians,Gujarat Lions,PA Patel:N Rana:JC Buttler:,Ankit Soni:Basil Thampi:SK Raina:AJ Tye:IK Pathan:JP Faulkner:,61.0
304,1082626.0,1.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Delhi Daredevils,Kings XI Punjab,SV Samson:RR Pant:SW Billings:SS Iyer:KK Nair:,T Natarajan:MM Sharma:Sandeep Sharma:,25.0
305,1082626.0,2.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Kings XI Punjab,Delhi Daredevils,MJ Guptill:HM Amla:,K Rabada:CH Morris:Mohammed Shami:,50.0
306,1082627.0,1.0,Rajiv Gandhi International Stadium,2017.0,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan:DA Warner:,NM Coulter-Nile:Kuldeep Yadav:CR Woakes:SP Narine:UT Yadav:YK Pathan:,79.0
307,1082627.0,2.0,Rajiv Gandhi International Stadium,2017.0,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa:G Gambhir:MK Pandey:SP Narine:,MC Henriques:Mohammed Siraj:B Kumar:S Kaul:,44.0
308,1082628.0,1.0,Wankhede Stadium,2017.0,Royal Challengers Bangalore,Mumbai Indians,TM Head:Mandeep Singh:AB de Villiers:V Kohli:,JJ Bumrah:SL Malinga:HH Pandya:KV Sharma:MJ McClenaghan:,52.0
309,1082628.0,2.0,Wankhede Stadium,2017.0,Mumbai Indians,Royal Challengers Bangalore,PA Patel:N Rana:JC Buttler:,S Aravind:YS Chahal:AF Milne:A Choudhary:,55.0
310,1082629.0,1.0,Maharashtra Cricket Association Stadium,2017.0,Gujarat Lions,Rising Pune Supergiant,BB McCullum:Ishan Kishan:,BA Stokes:Imran Tahir:Washington Sundar:JD Unadkat:,55.0
311,1082629.0,2.0,Maharashtra Cricket Association Stadium,2017.0,Rising Pune Supergiant,Gujarat Lions,MS Dhoni:AM Rahane:RA Tripathi:BA Stokes:SPD Smith:MK Tiwary:,Basil Thampi:PJ Sangwan:JP Faulkner:,43.0
312,1082630.0,1.0,Arun Jaitley Stadium,2017.0,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan:DA Warner:KS Williamson:,K Rabada:CH Morris:Mohammed Shami:J Yadav:,66.0
313,1082630.0,2.0,Arun Jaitley Stadium,2017.0,Delhi Daredevils,Sunrisers Hyderabad,SV Samson:RR Pant:KK Nair:,MC Henriques:Mohammed Siraj:B Kumar:S Kaul:,62.0
314,1082631.0,1.0,Eden Gardens,2017.0,Kolkata Knight Riders,Rising Pune Supergiant,G Gambhir:SP Narine:YK Pathan:SP Jackson:MK Pandey:,BA Stokes:Washington Sundar:JD Unadkat:,41.0
315,1082631.0,2.0,Eden Gardens,2017.0,Rising Pune Supergiant,Kolkata Knight Riders,RA Tripathi:SPD Smith:MK Tiwary:AM Rahane:,NM Coulter-Nile:CR Woakes:UT Yadav:,74.0
316,1082632.0,1.0,Arun Jaitley Stadium,2017.0,Gujarat Lions,Delhi Daredevils,BB McCullum:DR Smith:KD Karthik:SK Raina:,PJ Cummins:K Rabada:S Nadeem:Mohammed Shami:,58.0
317,1082632.0,2.0,Arun Jaitley Stadium,2017.0,Delhi Daredevils,Gujarat Lions,SV Samson:RR Pant:KK Nair:,Basil Thampi:PJ Sangwan:JP Faulkner:,63.0
318,1082633.0,1.0,M Chinnaswamy Stadium,2017.0,Kings XI Punjab,Royal Challengers Bangalore,M Vohra:MJ Guptill:SE Marsh:HM Amla:,S Aravind:S Badree:SR Watson:A Choudhary:,35.0
319,1082633.0,2.0,M Chinnaswamy Stadium,2017.0,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle:KM Jadhav:V Kohli:AB de Villiers:Mandeep Singh:,T Natarajan:VR Aaron:Sandeep Sharma:,46.0
320,1082634.0,1.0,Rajiv Gandhi International Stadium,2017.0,Rising Pune Supergiant,Sunrisers Hyderabad,RA Tripathi:SPD Smith:AM Rahane:,Rashid Khan:A Nehra:MC Henriques:S Kaul:B Kumar:,35.0
321,1082634.0,2.0,Rajiv Gandhi International Stadium,2017.0,Sunrisers Hyderabad,Rising Pune Supergiant,S Dhawan:DA Warner:Yuvraj Singh:KS Williamson:,BA Stokes:Washington Sundar:JD Unadkat:,47.0
322,1082635.0,1.0,Arun Jaitley Stadium,2017.0,Mumbai Indians,Delhi Daredevils,LMP Simmons:PA Patel:,PJ Cummins:K Rabada:Z Khan:,60.0
323,1082635.0,2.0,Arun Jaitley Stadium,2017.0,Delhi Daredevils,Mumbai Indians,SV Samson:MN Samuels:RR Pant:SS Iyer:PJ Cummins:KK Nair:CJ Anderson:,MJ McClenaghan:Harbhajan Singh:JJ Bumrah:SL Malinga:,35.0
324,1082636.0,1.0,M Chinnaswamy Stadium,2017.0,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle:TM Head:AB de Villiers:V Kohli:Mandeep Singh:,SP Narine:CR Woakes:UT Yadav:,40.0
325,1082636.0,2.0,M Chinnaswamy Stadium,2017.0,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn:SP Narine:,S Aravind:S Badree:YS Chahal:A Choudhary:,105.0
326,1082637.0,1.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Kings XI Punjab,Gujarat Lions,MJ Guptill:SE Marsh:HM Amla:,JP Faulkner:Basil Thampi:PJ Sangwan:DS Kulkarni:,44.0
327,1082637.0,2.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Gujarat Lions,Kings XI Punjab,DR Smith:Ishan Kishan:,VR Aaron:MM Sharma:Sandeep Sharma:,58.0
328,1082638.0,1.0,Rajiv Gandhi International Stadium,2017.0,Mumbai Indians,Sunrisers Hyderabad,LMP Simmons:PA Patel:RG Sharma:N Rana:,Mohammed Siraj:S Kaul:B Kumar:Mohammad Nabi:,36.0
329,1082638.0,2.0,Rajiv Gandhi International Stadium,2017.0,Sunrisers Hyderabad,Mumbai Indians,MC Henriques:S Dhawan:DA Warner:,MJ McClenaghan:Harbhajan Singh:JJ Bumrah:SL Malinga:,43.0
330,1082639.0,1.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Kings XI Punjab,Kolkata Knight Riders,M Vohra:MJ Guptill:WP Saha:SE Marsh:,SP Narine:C de Grandhomme:UT Yadav:,41.0
331,1082639.0,2.0,Punjab Cricket Association IS Bindra Stadium,2017.0,Kolkata Knight Riders,Kings XI Punjab,G Gambhir:CA Lynn:SP Narine:,AR Patel:MM Sharma:MJ Henry:Sandeep Sharma:,61.0
332,1082640.0,1.0,Green Park,2017.0,Gujarat Lions,Delhi Daredevils,DR Smith:Ishan Kishan:SK Raina:KD Karthik:,PJ Cummins:Z Khan:Mohammed Shami:,50.0
333,1082640.0,2.0,Green Park,2017.0,Delhi Daredevils,Gujarat Lions,SV Samson:RR Pant:KK Nair:SS Iyer:,DR Smith:Basil Thampi:PJ Sangwan:DS Kulkarni:,64.0
334,1082641.0,1.0,Wankhede Stadium,2017.0,Kings XI Punjab,Mumbai Indians,GJ Maxwell:MJ Guptill:WP Saha:,JJ Bumrah:SL Malinga:HH Pandya:KV Sharma:MJ McClenaghan:,71.0
335,1082641.0,2.0,Wankhede Stadium,2017.0,Mumbai Indians,Kings XI Punjab,LMP Simmons:PA Patel:,I Sharma:MJ Henry:MM Sharma:Sandeep Sharma:,68.0
336,1082642.0,1.0,Arun Jaitley Stadium,2017.0,Delhi Daredevils,Rising Pune Supergiant,SV Samson:RR Pant:KK Nair:SS Iyer:,SN Thakur:Washington Sundar:BA Stokes:JD Unadkat:,54.0
337,1082642.0,2.0,Arun Jaitley Stadium,2017.0,Rising Pune Supergiant,Delhi Daredevils,RA Tripathi:SPD Smith:MK Tiwary:AM Rahane:,Z Khan:S Nadeem:Mohammed Shami:,53.0
338,1082643.0,1.0,Green Park,2017.0,Gujarat Lions,Sunrisers Hyderabad,DR Smith:Ishan Kishan:,Mohammad Nabi:Mohammed Siraj:B Kumar:S Kaul:,61.0
339,1082643.0,2.0,Green Park,2017.0,Sunrisers Hyderabad,Gujarat Lions,MC Henriques:V Shankar:S Dhawan:DA Warner:,P Kumar:PJ Sangwan:JP Faulkner:,47.0
340,1082644.0,1.0,Eden Gardens,2017.0,Mumbai Indians,Kolkata Knight Riders,LMP Simmons:RG Sharma:SS Tiwary:,SP Narine:TA Boult:C de Grandhomme:UT Yadav:,51.0
341,1082644.0,2.0,Eden Gardens,2017.0,Kolkata Knight Riders,Mumbai Indians,RV Uthappa:G Gambhir:CA Lynn:SP Narine:,TG Southee:MG Johnson:KV Sharma:,53.0
342,1082645.0,1.0,Maharashtra Cricket Association Stadium,2017.0,Kings XI Punjab,Rising Pune Supergiant,EJG Morgan:AR Patel:MJ Guptill:WP Saha:SE Marsh:GJ Maxwell:R Tewatia:,SN Thakur:BA Stokes:JD Unadkat:,32.0
343,1082645.0,2.0,Maharashtra Cricket Association Stadium,2017.0,Rising Pune Supergiant,Kings XI Punjab,RA Tripathi:SPD Smith:AM Rahane:,I Sharma:Sandeep Sharma:R Tewatia:MM Sharma:AR Patel:,43.0
344,1082646.0,1.0,Arun Jaitley Stadium,2017.0,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle:Vishnu Vinod:V Kohli:,PJ Cummins:Z Khan:Mohammed Shami:,37.0
345,1082646.0,2.0,Arun Jaitley Stadium,2017.0,Delhi Daredevils,Royal Challengers Bangalore,SV Samson:RR Pant:KK Nair:SS Iyer:,Avesh Khan:YS Chahal:SR Watson:HV Patel:,42.0
346,1082647.0,1.0,Wankhede Stadium,2017.0,Rising Pune Supergiant,Mumbai Indians,RA Tripathi:SPD Smith:MK Tiwary:AM Rahane:,MJ McClenaghan:KV Sharma:JJ Bumrah:SL Malinga:,33.0
347,1082647.0,2.0,Wankhede Stadium,2017.0,Mumbai Indians,Rising Pune Supergiant,LMP Simmons:AT Rayudu:PA Patel:RG Sharma:KA Pollard:,SN Thakur:Washington Sundar:LH Ferguson:JD Unadkat:,42.0
348,1082648.0,1.0,M Chinnaswamy Stadium,2017.0,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan:DA Warner:KS Williamson:,SP Narine:TA Boult:UT Yadav:,30.0
349,1082648.0,2.0,M Chinnaswamy Stadium,2017.0,Kolkata Knight Riders,Sunrisers Hyderabad,CA Lynn:G Gambhir:RV Uthappa:YK Pathan:IR Jaggi:,Bipul Sharma:Rashid Khan:S Kaul:CJ Jordan:B Kumar:,48.0
350,1082649.0,1.0,M Chinnaswamy Stadium,2017.0,Kolkata Knight Riders,Mumbai Indians,CA Lynn:G Gambhir:RV Uthappa:SP Narine:IR Jaggi:,MG Johnson:KV Sharma:JJ Bumrah:SL Malinga:,25.0
351,1082649.0,2.0,M Chinnaswamy Stadium,2017.0,Mumbai Indians,Kolkata Knight Riders,LMP Simmons:PA Patel:RG Sharma:KH Pandya:AT Rayudu:,NM Coulter-Nile:SP Narine:UT Yadav:PP Chawla:,36.0
352,1082650.0,1.0,Rajiv Gandhi International Stadium,2017.0,Mumbai Indians,Rising Pune Supergiant,LMP Simmons:PA Patel:RG Sharma:AT Rayudu:,SN Thakur:Washington Sundar:LH Ferguson:JD Unadkat:,32.0
353,1082650.0,2.0,Rajiv Gandhi International Stadium,2017.0,Rising Pune Supergiant,Mumbai Indians,RA Tripathi:SPD Smith:AM Rahane:,MG Johnson:JJ Bumrah:SL Malinga:KV Sharma:KH Pandya:,38.0
354,1175356.0,1.0,MA Chidambaram Stadium,2019.0,Royal Challengers Bangalore,Chennai Super Kings,AB de Villiers:PA Patel:MM Ali:V Kohli:,DL Chahar:Harbhajan Singh:,33.0
355,1175356.0,2.0,MA Chidambaram Stadium,2019.0,Chennai Super Kings,Royal Challengers Bangalore,SK Raina:AT Rayudu:SR Watson:,YS Chahal:MM Ali:NA Saini:,16.0
356,1175357.0,1.0,Eden Gardens,2019.0,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner:JM Bairstow:,LH Ferguson:SP Narine:PP Chawla:M Prasidh Krishna:,54.0
357,1175357.0,2.0,Eden Gardens,2019.0,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa:CA Lynn:N Rana:,Shakib Al Hasan:B Kumar:S Kaul:Sandeep Sharma:,47.0
358,1175358.0,1.0,Wankhede Stadium,2019.0,Delhi Capitals,Mumbai Indians,PP Shaw:CA Ingram:S Dhawan:SS Iyer:,JJ Bumrah:MJ McClenaghan:Rasikh Salam:HH Pandya:,45.0
359,1175358.0,2.0,Wankhede Stadium,2019.0,Mumbai Indians,Delhi Capitals,Yuvraj Singh:SA Yadav:Q de Kock:RG Sharma:KA Pollard:,I Sharma:TA Boult:K Rabada:,46.0
360,1175359.0,1.0,Sawai Mansingh Stadium,2019.0,Kings XI Punjab,Rajasthan Royals,CH Gayle:MA Agarwal:KL Rahul:,BA Stokes:K Gowtham:JC Archer:DS Kulkarni:,32.0
361,1175359.0,2.0,Sawai Mansingh Stadium,2019.0,Rajasthan Royals,Kings XI Punjab,AM Rahane:JC Buttler:,Mujeeb Ur Rahman:SM Curran:Mohammed Shami:,64.0
362,1175360.0,1.0,Arun Jaitley Stadium,2019.0,Delhi Capitals,Chennai Super Kings,PP Shaw:S Dhawan:SS Iyer:,DL Chahar:SN Thakur:Harbhajan Singh:,43.0
363,1175360.0,2.0,Arun Jaitley Stadium,2019.0,Chennai Super Kings,Delhi Capitals,SK Raina:AT Rayudu:SR Watson:,I Sharma:K Rabada:AR Patel:,58.0
364,1175361.0,1.0,Eden Gardens,2019.0,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa:CA Lynn:SP Narine:N Rana:,Mohammed Shami:AJ Tye:GC Viljoen:R Ashwin:CV Varun:,53.0
365,1175361.0,2.0,Eden Gardens,2019.0,Kings XI Punjab,Kolkata Knight Riders,CH Gayle:MA Agarwal:KL Rahul:SN Khan:,LH Ferguson:AD Russell:M Prasidh Krishna:,51.0
366,1175362.0,1.0,M Chinnaswamy Stadium,2019.0,Mumbai Indians,Royal Challengers Bangalore,RG Sharma:Q de Kock:,Mohammed Siraj:UT Yadav:NA Saini:,52.0
367,1175362.0,2.0,M Chinnaswamy Stadium,2019.0,Royal Challengers Bangalore,Mumbai Indians,PA Patel:MM Ali:V Kohli:,JJ Bumrah:SL Malinga:HH Pandya:KH Pandya:MJ McClenaghan:,60.0
368,1175363.0,1.0,Rajiv Gandhi International Stadium,2019.0,Rajasthan Royals,Sunrisers Hyderabad,SV Samson:AM Rahane:JC Buttler:,Rashid Khan:B Kumar:S Kaul:Sandeep Sharma:,35.0
369,1175363.0,2.0,Rajiv Gandhi International Stadium,2019.0,Sunrisers Hyderabad,Rajasthan Royals,DA Warner:JM Bairstow:,BA Stokes:K Gowtham:JC Archer:DS Kulkarni:,69.0
370,1175364.0,1.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Mumbai Indians,Kings XI Punjab,RG Sharma:SA Yadav:Q de Kock:,GC Viljoen:R Ashwin:AJ Tye:Mohammed Shami:,62.0
371,1175364.0,2.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Kings XI Punjab,Mumbai Indians,CH Gayle:KL Rahul:,MJ McClenaghan:JJ Bumrah:SL Malinga:,38.0
372,1175365.0,1.0,Arun Jaitley Stadium,2019.0,Kolkata Knight Riders,Delhi Capitals,RV Uthappa:CA Lynn:NS Naik:,K Rabada:CH Morris:HV Patel:S Lamichhane:,36.0
373,1175365.0,2.0,Arun Jaitley Stadium,2019.0,Delhi Capitals,Kolkata Knight Riders,PP Shaw:S Dhawan:SS Iyer:,LH Ferguson:AD Russell:PP Chawla:M Prasidh Krishna:,45.0
374,1175366.0,1.0,Rajiv Gandhi International Stadium,2019.0,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner:JM Bairstow:,YS Chahal:UT Yadav:MM Ali:Mohammed Siraj:,59.0
375,1175366.0,2.0,Rajiv Gandhi International Stadium,2019.0,Royal Challengers Bangalore,Sunrisers Hyderabad,MM Ali:AB de Villiers:V Kohli:PA Patel:SO Hetmyer:,B Kumar:Mohammad Nabi:Sandeep Sharma:,30.0
376,1175367.0,1.0,MA Chidambaram Stadium,2019.0,Chennai Super Kings,Rajasthan Royals,MS Dhoni:KM Jadhav:SK Raina:SR Watson:AT Rayudu:,BA Stokes:JC Archer:DS Kulkarni:,29.0
377,1175367.0,2.0,MA Chidambaram Stadium,2019.0,Rajasthan Royals,Chennai Super Kings,SV Samson:AM Rahane:JC Buttler:RA Tripathi:SPD Smith:,DL Chahar:SN Thakur:MJ Santner:,45.0
378,1175368.0,1.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Kings XI Punjab,Delhi Capitals,SN Khan:SM Curran:MA Agarwal:KL Rahul:,Avesh Khan:K Rabada:CH Morris:S Lamichhane:,54.0
379,1175368.0,2.0,Punjab Cricket Association IS Bindra Stadium,2019.0,Delhi Capitals,Kings XI Punjab,PP Shaw:S Dhawan:SS Iyer:,GC Viljoen:R Ashwin:SM Curran:Mohammed Shami:,49.0
380,1175369.0,1.0,Sawai Mansingh Stadium,2019.0,Royal Challengers Bangalore,Rajasthan Royals,PA Patel:V Kohli:,K Gowtham:JC Archer:DS Kulkarni:,48.0
